variant,model,scenario,fn_cost,fp_cost,tp_benefit,retention_rate,cost_ratio,theoretical_threshold,threshold,expected_net_value,tp,fp,fn,tn,recall,precision,f1
with_billing_zip,BalancedBagging_original,paper_baseline,5400.0,120.0,3240.0,0.6,45.0,0.03571428571428571,0.67,-564240.0,3,13,106,1566,0.027522935779816515,0.1875,0.048
with_billing_zip,BalancedBagging_original,paper_baseline,5400.0,120.0,3240.0,0.6,45.0,0.03571428571428571,0.68,-572760.0,2,12,107,1567,0.01834862385321101,0.14285714285714285,0.032520325203252036
with_billing_zip,BalancedBagging_original,paper_baseline,5400.0,120.0,3240.0,0.6,45.0,0.03571428571428571,0.69,-580680.0,1,6,108,1573,0.009174311926605505,0.14285714285714285,0.017241379310344827
with_billing_zip,BalancedBagging_original,paper_baseline,5400.0,120.0,3240.0,0.6,45.0,0.03571428571428571,0.7,-589080.0,0,4,109,1575,0.0,0.0,0.0
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.05,-215280.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.06,-215280.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.07,-215280.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.08,-215280.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.09,-215280.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.1,-215280.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.11,-215280.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.12,-215280.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.13,-215280.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.14,-215280.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.15,-215280.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.16,-215280.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.17,-215280.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.18,-215280.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.19,-215280.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.2,-215280.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.21,-215280.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.22,-215280.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.23,-215280.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.24,-214920.0,109,1578,0,1,1.0,0.06461173681090694,0.12138084632516703
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.25,-214200.0,109,1576,0,3,1.0,0.06468842729970327,0.12151616499442586
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.26,-213480.0,109,1574,0,5,1.0,0.0647653000594177,0.12165178571428571
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.27,-212400.0,109,1571,0,8,1.0,0.06488095238095239,0.1218557853549469
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.28,-211320.0,109,1568,0,11,1.0,0.06499701848539058,0.12206047032474804
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.29,-208800.0,109,1561,0,18,1.0,0.06526946107784432,0.1225407532321529
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.3,-237240.0,105,1544,4,35,0.963302752293578,0.06367495451788963,0.11945392491467577
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.31,-230760.0,105,1526,4,53,0.963302752293578,0.06437768240343347,0.1206896551724138
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.32,-221760.0,105,1501,4,78,0.963302752293578,0.06537982565379825,0.12244897959183673
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.33,-225360.0,103,1463,6,116,0.944954128440367,0.06577266922094509,0.12298507462686567
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.34,-243000.0,99,1416,10,163,0.908256880733945,0.06534653465346535,0.12192118226600986
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.35,-250920.0,96,1366,13,213,0.8807339449541285,0.06566347469220246,0.12221514958625079
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.36,-253440.0,93,1301,16,278,0.8532110091743119,0.0667144906743185,0.12375249500998003
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.37,-259920.0,90,1247,19,332,0.8256880733944955,0.06731488406881077,0.12448132780082988
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.38,-255600.0,88,1187,21,392,0.8073394495412844,0.06901960784313725,0.12716763005780346
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.39,-264240.0,85,1139,24,440,0.7798165137614679,0.06944444444444445,0.1275318829707427
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.4,-263160.0,83,1088,26,491,0.7614678899082569,0.07087959009393681,0.1296875
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.41,-252720.0,82,1035,27,544,0.7522935779816514,0.07341092211280215,0.13376835236541598
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.42,-255960.0,80,996,29,583,0.7339449541284404,0.07434944237918216,0.1350210970464135
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.43,-279720.0,76,966,33,613,0.6972477064220184,0.07293666026871401,0.13205907906168549
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.44,-272160.0,75,921,34,658,0.6880733944954128,0.07530120481927711,0.13574660633484162
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.45,-284400.0,72,883,37,696,0.6605504587155964,0.07539267015706806,0.13533834586466165
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.46,-273240.0,72,852,37,727,0.6605504587155964,0.07792207792207792,0.1393998063891578
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.47,-289440.0,69,825,40,754,0.6330275229357798,0.07718120805369127,0.13758723828514458
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.48,-298800.0,66,779,43,800,0.6055045871559633,0.07810650887573964,0.13836477987421383
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.49,-299880.0,64,734,45,845,0.5871559633027523,0.08020050125313283,0.14112458654906285
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.5,-275400.0,64,666,45,913,0.5871559633027523,0.08767123287671233,0.15256257449344457
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.51,-282960.0,61,615,48,964,0.5596330275229358,0.09023668639053255,0.1554140127388535
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.52,-371880.0,48,550,61,1029,0.44036697247706424,0.0802675585284281,0.13578500707213578
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.53,-389520.0,44,503,65,1076,0.4036697247706422,0.08043875685557587,0.13414634146341464
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.54,-393840.0,41,443,68,1136,0.3761467889908257,0.08471074380165289,0.13827993254637436
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.55,-403200.0,37,373,72,1206,0.3394495412844037,0.09024390243902439,0.14258188824662812
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.56,-423360.0,32,309,77,1270,0.29357798165137616,0.093841642228739,0.14222222222222222
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.57,-491400.0,22,258,87,1321,0.2018348623853211,0.07857142857142857,0.11311053984575835
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.58,-494280.0,20,218,89,1361,0.1834862385321101,0.08403361344537816,0.11527377521613832
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.59,-514800.0,16,179,93,1400,0.14678899082568808,0.08205128205128205,0.10526315789473684
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.6,-500400.0,16,139,93,1440,0.14678899082568808,0.1032258064516129,0.12121212121212122
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.61,-506880.0,14,109,95,1470,0.12844036697247707,0.11382113821138211,0.1206896551724138
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.62,-524160.0,11,85,98,1494,0.10091743119266056,0.11458333333333333,0.1073170731707317
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.63,-558000.0,6,59,103,1520,0.05504587155963303,0.09230769230769231,0.06896551724137931
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.64,-560880.0,5,43,104,1536,0.045871559633027525,0.10416666666666667,0.06369426751592357
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.65,-563040.0,4,25,105,1554,0.03669724770642202,0.13793103448275862,0.057971014492753624
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.66,-568800.0,3,17,106,1562,0.027522935779816515,0.15,0.046511627906976744
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.67,-567360.0,3,13,106,1566,0.027522935779816515,0.1875,0.048
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.68,-575640.0,2,12,107,1567,0.01834862385321101,0.14285714285714285,0.032520325203252036
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.69,-582120.0,1,6,108,1573,0.009174311926605505,0.14285714285714285,0.017241379310344827
with_billing_zip,BalancedBagging_original,conservative_campaign,5400.0,360.0,3240.0,0.6,15.0,0.1,0.7,-590040.0,0,4,109,1575,0.0,0.0,0.0
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.05,-783720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.06,-783720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.07,-783720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.08,-783720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.09,-783720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.1,-783720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.11,-783720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.12,-783720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.13,-783720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.14,-783720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.15,-783720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.16,-783720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.17,-783720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.18,-783720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.19,-783720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.2,-783720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.21,-783720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.22,-783720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.23,-783720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.24,-783000.0,109,1578,0,1,1.0,0.06461173681090694,0.12138084632516703
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.25,-781560.0,109,1576,0,3,1.0,0.06468842729970327,0.12151616499442586
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.26,-780120.0,109,1574,0,5,1.0,0.0647653000594177,0.12165178571428571
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.27,-777960.0,109,1571,0,8,1.0,0.06488095238095239,0.1218557853549469
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.28,-775800.0,109,1568,0,11,1.0,0.06499701848539058,0.12206047032474804
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.29,-770760.0,109,1561,0,18,1.0,0.06526946107784432,0.1225407532321529
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.3,-793080.0,105,1544,4,35,0.963302752293578,0.06367495451788963,0.11945392491467577
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.31,-780120.0,105,1526,4,53,0.963302752293578,0.06437768240343347,0.1206896551724138
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.32,-762120.0,105,1501,4,78,0.963302752293578,0.06537982565379825,0.12244897959183673
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.33,-752040.0,103,1463,6,116,0.944954128440367,0.06577266922094509,0.12298507462686567
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.34,-752760.0,99,1416,10,163,0.908256880733945,0.06534653465346535,0.12192118226600986
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.35,-742680.0,96,1366,13,213,0.8807339449541285,0.06566347469220246,0.12221514958625079
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.36,-721800.0,93,1301,16,278,0.8532110091743119,0.0667144906743185,0.12375249500998003
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.37,-708840.0,90,1247,19,332,0.8256880733944955,0.06731488406881077,0.12448132780082988
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.38,-682920.0,88,1187,21,392,0.8073394495412844,0.06901960784313725,0.12716763005780346
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.39,-674280.0,85,1139,24,440,0.7798165137614679,0.06944444444444445,0.1275318829707427
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.4,-654840.0,83,1088,26,491,0.7614678899082569,0.07087959009393681,0.1296875
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.41,-625320.0,82,1035,27,544,0.7522935779816514,0.07341092211280215,0.13376835236541598
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.42,-614520.0,80,996,29,583,0.7339449541284404,0.07434944237918216,0.1350210970464135
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.43,-627480.0,76,966,33,613,0.6972477064220184,0.07293666026871401,0.13205907906168549
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.44,-603720.0,75,921,34,658,0.6880733944954128,0.07530120481927711,0.13574660633484162
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.45,-602280.0,72,883,37,696,0.6605504587155964,0.07539267015706806,0.13533834586466165
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.46,-579960.0,72,852,37,727,0.6605504587155964,0.07792207792207792,0.1393998063891578
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.47,-586440.0,69,825,40,754,0.6330275229357798,0.07718120805369127,0.13758723828514458
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.48,-579240.0,66,779,43,800,0.6055045871559633,0.07810650887573964,0.13836477987421383
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.49,-564120.0,64,734,45,845,0.5871559633027523,0.08020050125313283,0.14112458654906285
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.5,-515160.0,64,666,45,913,0.5871559633027523,0.08767123287671233,0.15256257449344457
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.51,-504360.0,61,615,48,964,0.5596330275229358,0.09023668639053255,0.1554140127388535
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.52,-569880.0,48,550,61,1029,0.44036697247706424,0.0802675585284281,0.13578500707213578
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.53,-570600.0,44,503,65,1076,0.4036697247706422,0.08043875685557587,0.13414634146341464
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.54,-553320.0,41,443,68,1136,0.3761467889908257,0.08471074380165289,0.13827993254637436
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.55,-537480.0,37,373,72,1206,0.3394495412844037,0.09024390243902439,0.14258188824662812
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.56,-534600.0,32,309,77,1270,0.29357798165137616,0.093841642228739,0.14222222222222222
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.57,-584280.0,22,258,87,1321,0.2018348623853211,0.07857142857142857,0.11311053984575835
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.58,-572760.0,20,218,89,1361,0.1834862385321101,0.08403361344537816,0.11527377521613832
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.59,-579240.0,16,179,93,1400,0.14678899082568808,0.08205128205128205,0.10526315789473684
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.6,-550440.0,16,139,93,1440,0.14678899082568808,0.1032258064516129,0.12121212121212122
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.61,-546120.0,14,109,95,1470,0.12844036697247707,0.11382113821138211,0.1206896551724138
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.62,-554760.0,11,85,98,1494,0.10091743119266056,0.11458333333333333,0.1073170731707317
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.63,-579240.0,6,59,103,1520,0.05504587155963303,0.09230769230769231,0.06896551724137931
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.64,-576360.0,5,43,104,1536,0.045871559633027525,0.10416666666666667,0.06369426751592357
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.65,-572040.0,4,25,105,1554,0.03669724770642202,0.13793103448275862,0.057971014492753624
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.66,-574920.0,3,17,106,1562,0.027522935779816515,0.15,0.046511627906976744
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.67,-572040.0,3,13,106,1566,0.027522935779816515,0.1875,0.048
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.68,-579960.0,2,12,107,1567,0.01834862385321101,0.14285714285714285,0.032520325203252036
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.69,-584280.0,1,6,108,1573,0.009174311926605505,0.14285714285714285,0.017241379310344827
with_billing_zip,BalancedBagging_original,budget_limited,5400.0,720.0,3240.0,0.6,7.5,0.18181818181818182,0.7,-591480.0,0,4,109,1575,0.0,0.0,0.0
with_billing_zip,BalancedBagging_original,small_business_customers,1200.0,120.0,720.0,0.6,10.0,0.14285714285714285,0.05,-111000.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,small_business_customers,1200.0,120.0,720.0,0.6,10.0,0.14285714285714285,0.06,-111000.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,small_business_customers,1200.0,120.0,720.0,0.6,10.0,0.14285714285714285,0.07,-111000.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,small_business_customers,1200.0,120.0,720.0,0.6,10.0,0.14285714285714285,0.08,-111000.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,small_business_customers,1200.0,120.0,720.0,0.6,10.0,0.14285714285714285,0.09,-111000.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,small_business_customers,1200.0,120.0,720.0,0.6,10.0,0.14285714285714285,0.1,-111000.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
with_billing_zip,BalancedBagging_original,small_business_customers,1200.0,120.0,720.0,0.6,10.0,0.14285714285714285,0.11,-111000.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
