column,column_ko,column_description,value,rows,yes_count,no_count,churners,churn_rate,yes_rate,no_rate,yes_rate_percent,no_rate_percent,total_revenue_mean,arpu_mean,active_rate_mean,path
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,6490,7,1,6,1,0.14285714285714285,0.14285714285714285,0.8571428571428571,14.285714285714285,85.71428571428571,115.0,13.718571428571428,0.9043481028775145,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_6490_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,6750,7,1,6,1,0.14285714285714285,0.14285714285714285,0.8571428571428571,14.285714285714285,85.71428571428571,251.1185714285714,23.868571428571432,0.8630049753202463,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_6750_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,1000,7,0,7,0,0.0,0.0,1.0,0.0,100.0,201.43000000000004,18.768571428571427,0.9621489621489622,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_1000_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4112,7,0,7,0,0.0,0.0,1.0,0.0,100.0,167.4057142857143,13.387142857142859,0.9445269016697588,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4112_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4135,7,0,7,0,0.0,0.0,1.0,0.0,100.0,176.97714285714287,29.238571428571426,0.8523809523809524,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4135_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4142,7,0,7,0,0.0,0.0,1.0,0.0,100.0,145.0457142857143,21.68857142857143,0.9107142857142857,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4142_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4197,7,0,7,0,0.0,0.0,1.0,0.0,100.0,104.42857142857143,18.77,0.9324675324675324,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4197_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,6001,7,0,7,0,0.0,0.0,1.0,0.0,100.0,77.76285714285714,24.698571428571427,0.7571428571428571,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_6001_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4770,6,1,5,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,16.666666666666664,83.33333333333334,101.66666666666664,41.50833333333333,0.6706349206349206,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4770_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,6140,6,1,5,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,16.666666666666664,83.33333333333334,166.0533333333333,21.433333333333334,0.861111111111111,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_6140_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,1505,6,0,6,0,0.0,0.0,1.0,0.0,100.0,178.4433333333333,25.876666666666665,0.7311507936507936,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_1505_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4173,6,0,6,0,0.0,0.0,1.0,0.0,100.0,131.86,15.435,0.8629629629629628,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4173_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4824,6,0,6,0,0.0,0.0,1.0,0.0,100.0,166.19500000000002,21.581666666666667,0.7229741019214705,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4824_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4900,6,0,6,0,0.0,0.0,1.0,0.0,100.0,153.47333333333333,29.45833333333333,0.7202380952380952,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4900_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4940,6,0,6,0,0.0,0.0,1.0,0.0,100.0,109.585,17.755,0.804029304029304,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4940_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,6180,6,0,6,0,0.0,0.0,1.0,0.0,100.0,96.86,22.156666666666666,0.621937321937322,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_6180_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4241,5,1,4,1,0.2,0.2,0.8,20.0,80.0,197.534,15.072,0.9333333333333332,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4241_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4260,5,0,5,0,0.0,0.0,1.0,0.0,100.0,158.8,18.875999999999998,0.9058823529411765,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4260_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4285,5,0,5,0,0.0,0.0,1.0,0.0,100.0,219.734,23.982,0.8253679653679654,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4285_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4340,5,0,5,0,0.0,0.0,1.0,0.0,100.0,185.1,87.66,0.6390231092436975,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4340_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4370,5,0,5,0,0.0,0.0,1.0,0.0,100.0,75.06800000000001,19.098000000000003,0.95,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4370_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4412,5,0,5,0,0.0,0.0,1.0,0.0,100.0,136.46599999999998,20.788,0.8514705882352942,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4412_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4492,5,0,5,0,0.0,0.0,1.0,0.0,100.0,134.6,27.639999999999997,0.96,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4492_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4820,5,0,5,0,0.0,0.0,1.0,0.0,100.0,114.31400000000001,20.2,0.772063492063492,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4820_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4987,5,0,5,0,0.0,0.0,1.0,0.0,100.0,118.33400000000002,18.82,0.8033333333333333,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4987_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,6010,5,0,5,0,0.0,0.0,1.0,0.0,100.0,229.33199999999997,20.436,0.6865021770682149,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_6010_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,6138,5,0,5,0,0.0,0.0,1.0,0.0,100.0,144.46800000000002,14.854000000000003,0.9057142857142857,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_6138_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,6155,5,0,5,0,0.0,0.0,1.0,0.0,100.0,111.76599999999999,18.35,0.8904761904761905,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_6155_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,6770,5,0,5,0,0.0,0.0,1.0,0.0,100.0,152.2,19.602,0.8391208791208792,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_6770_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,6884,4,2,2,2,0.5,0.5,0.5,50.0,50.0,166.66750000000002,19.4275,0.6689310689310689,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_6884_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,8000,4,2,2,2,0.5,0.5,0.5,50.0,50.0,129.16750000000002,15.515,0.7625000000000001,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_8000_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4160,4,1,3,1,0.25,0.25,0.75,25.0,75.0,107.79249999999999,20.595,0.8333333333333333,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4160_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4406,4,1,3,1,0.25,0.25,0.75,25.0,75.0,162.415,41.235,0.7555555555555555,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4406_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4703,4,1,3,1,0.25,0.25,0.75,25.0,75.0,83.9575,21.8475,0.8642857142857143,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4703_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4831,4,1,3,1,0.25,0.25,0.75,25.0,75.0,221.50249999999997,19.275,0.8038461538461539,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4831_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,6158,4,1,3,1,0.25,0.25,0.75,25.0,75.0,176.71,17.732499999999998,0.9068965517241379,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_6158_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,6250,4,1,3,1,0.25,0.25,0.75,25.0,75.0,250.1225,20.259999999999998,0.9357142857142857,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_6250_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,6343,4,1,3,1,0.25,0.25,0.75,25.0,75.0,185.21,22.61,0.9861111111111112,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_6343_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,6560,4,1,3,1,0.25,0.25,0.75,25.0,75.0,207.8325,16.76,1.0,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_6560_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4121,4,0,4,0,0.0,0.0,1.0,0.0,100.0,153.66750000000002,16.5975,0.9356060606060607,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4121_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4122,4,0,4,0,0.0,0.0,1.0,0.0,100.0,146.4575,17.765,0.7264550264550265,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4122_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4140,4,0,4,0,0.0,0.0,1.0,0.0,100.0,133.08499999999998,15.6025,1.0,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4140_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4223,4,0,4,0,0.0,0.0,1.0,0.0,100.0,84.9175,18.314999999999998,0.6767857142857143,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4223_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4349,4,0,4,0,0.0,0.0,1.0,0.0,100.0,78.49749999999999,20.615000000000002,0.9166666666666666,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4349_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4442,4,0,4,0,0.0,0.0,1.0,0.0,100.0,183.705,19.5075,0.9772727272727273,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4442_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4455,4,0,4,0,0.0,0.0,1.0,0.0,100.0,63.457499999999996,16.145000000000003,0.8374999999999999,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4455_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4870,4,0,4,0,0.0,0.0,1.0,0.0,100.0,104.2925,38.38,0.6631944444444444,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4870_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,6014,4,0,4,0,0.0,0.0,1.0,0.0,100.0,212.83249999999998,23.37,0.7411858974358974,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_6014_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,6060,4,0,4,0,0.0,0.0,1.0,0.0,100.0,266.04,14.48,0.9196428571428572,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_6060_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,6065,4,0,4,0,0.0,0.0,1.0,0.0,100.0,114.7925,17.3125,0.8166666666666667,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_6065_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,6163,4,0,4,0,0.0,0.0,1.0,0.0,100.0,228.4175,23.2125,0.8583333333333334,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_6163_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,6199,4,0,4,0,0.0,0.0,1.0,0.0,100.0,142.915,18.8225,0.7723684210526316,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_6199_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,6362,4,0,4,0,0.0,0.0,1.0,0.0,100.0,96.375,13.16,0.7220426632191338,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_6362_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,6489,4,0,4,0,0.0,0.0,1.0,0.0,100.0,81.03999999999999,12.71,1.0,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_6489_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,6850,4,0,4,0,0.0,0.0,1.0,0.0,100.0,186.45999999999998,66.72,0.71140081799591,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_6850_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4018,3,2,1,2,0.6666666666666666,0.6666666666666666,0.3333333333333333,66.66666666666666,33.33333333333333,110.50333333333333,15.016666666666667,0.7515151515151516,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4018_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4750,3,2,1,2,0.6666666666666666,0.6666666666666666,0.3333333333333333,66.66666666666666,33.33333333333333,104.5,18.61,0.875,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4750_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4201,3,1,2,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,33.33333333333333,66.66666666666666,185.0566666666667,16.080000000000002,0.8746438746438746,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4201_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4212,3,1,2,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,33.33333333333333,66.66666666666666,112.89,10.76,1.0,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4212_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4250,3,1,2,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,33.33333333333333,66.66666666666666,90.38666666666667,15.64,0.7236652236652237,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4250_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4601,3,1,2,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,33.33333333333333,66.66666666666666,93.00333333333333,20.706666666666667,0.7222222222222222,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4601_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4602,3,1,2,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,33.33333333333333,66.66666666666666,243.5566666666667,18.176666666666666,0.7142857142857143,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4602_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4644,3,1,2,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,33.33333333333333,66.66666666666666,78.27666666666667,14.503333333333336,1.0,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4644_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4830,3,1,2,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,33.33333333333333,66.66666666666666,129.50333333333333,14.236666666666666,0.6892911010558068,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4830_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,6050,3,1,2,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,33.33333333333333,66.66666666666666,115.21999999999998,20.956666666666667,1.0,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_6050_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,6160,3,1,2,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,33.33333333333333,66.66666666666666,102.49666666666667,32.54,0.5224358974358975,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_6160_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,8200,3,1,2,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,33.33333333333333,66.66666666666666,124.17,32.666666666666664,0.7407407407407408,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_8200_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,8600,3,1,2,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,33.33333333333333,66.66666666666666,272.05333333333334,14.35,0.7900069881201958,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_8600_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,1404,3,0,3,0,0.0,0.0,1.0,0.0,100.0,243.5566666666667,17.73,0.7425997425997427,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_1404_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,1421,3,0,3,0,0.0,0.0,1.0,0.0,100.0,135.72333333333333,18.103333333333335,0.8076923076923078,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_1421_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4008,3,0,3,0,0.0,0.0,1.0,0.0,100.0,114.88999999999999,41.47,0.7111111111111111,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4008_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4019,3,0,3,0,0.0,0.0,1.0,0.0,100.0,220.89,15.233333333333333,0.8799171842650103,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4019_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4113,3,0,3,0,0.0,0.0,1.0,0.0,100.0,156.27666666666667,21.266666666666666,0.9848484848484849,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4113_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4134,3,0,3,0,0.0,0.0,1.0,0.0,100.0,101.72333333333334,14.596666666666666,0.9696969696969697,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4134_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4144,3,0,3,0,0.0,0.0,1.0,0.0,100.0,107.44333333333333,17.483333333333334,1.0,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4144_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4202,3,0,3,0,0.0,0.0,1.0,0.0,100.0,141.05333333333334,82.91666666666667,1.0,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4202_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4228,3,0,3,0,0.0,0.0,1.0,0.0,100.0,154.38666666666666,65.37,0.4444444444444444,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4228_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4231,3,0,3,0,0.0,0.0,1.0,0.0,100.0,85.5,19.813333333333333,0.8444444444444444,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4231_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4271,3,0,3,0,0.0,0.0,1.0,0.0,100.0,112.44333333333334,17.386666666666667,0.7962962962962963,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4271_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4288,3,0,3,0,0.0,0.0,1.0,0.0,100.0,165.88666666666666,22.593333333333334,0.8722222222222222,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4288_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4364,3,0,3,0,0.0,0.0,1.0,0.0,100.0,214.5,24.80666666666667,0.7060041407867494,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4364_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4469,3,0,3,0,0.0,0.0,1.0,0.0,100.0,178.0,24.16,0.7345238095238095,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4469_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4522,3,0,3,0,0.0,0.0,1.0,0.0,100.0,68.72333333333334,27.349999999999998,0.9333333333333332,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4522_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4641,3,0,3,0,0.0,0.0,1.0,0.0,100.0,213.5533333333333,25.21666666666667,0.9166666666666666,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4641_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4702,3,0,3,0,0.0,0.0,1.0,0.0,100.0,166.16666666666666,16.71,0.7936507936507938,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4702_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4710,3,0,3,0,0.0,0.0,1.0,0.0,100.0,125.99999999999999,20.036666666666665,1.0,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4710_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4835,3,0,3,0,0.0,0.0,1.0,0.0,100.0,124.11333333333334,21.096666666666668,0.7666666666666666,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4835_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4872,3,0,3,0,0.0,0.0,1.0,0.0,100.0,128.0,14.433333333333332,0.7130647130647131,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4872_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,4985,3,0,3,0,0.0,0.0,1.0,0.0,100.0,87.39,19.206666666666667,0.6888888888888888,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_4985_churn.csv
Billing_ZIP,청구 우편번호,고객 청구지 우편번호다. 지역별 이탈 신호를 확인하는 데 사용한다.,6002,3,0,3,0,0.0,0.0,1.0,0.0,100.0,228.0566666666667,22.30333333333333,0.7698412698412698,processed\column_split_datasets\02_category_value_subsets\Billing_ZIP\zip_6002_churn.csv
