variant,family,model_name,train_kind,threshold,f1,f2,recall,precision,accuracy,balanced_accuracy,roc_auc,pr_auc,mcc,tp,fp,fn,tn,predicted_positive_rate
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.09,0.12121212121212122,0.25604551920341395,0.9908256880733946,0.06455469216975493,0.07172495554238292,0.49953198218625366,0.5821007895257032,0.1021883969697395,-0.002536571679518515,108,1565,1,13,0.991701244813278
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.1,0.12128017967434025,0.25616698292220114,0.9908256880733946,0.0645933014354067,0.07231772377000593,0.4998488389669888,0.5821007895257032,0.1021883969697395,-0.0007917222115955239,108,1564,1,14,0.991108476585655
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.11,0.12134831460674157,0.2562885619364025,0.9908256880733946,0.06463195691202872,0.07291049199762893,0.5001656957477238,0.5821007895257032,0.1021883969697395,0.0008405429134240072,108,1563,1,15,0.990515708358032
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.12,0.12063134160090191,0.2546406473108044,0.981651376146789,0.06426426426426426,0.07528156490812092,0.49716282368809667,0.5821007895257032,0.1021883969697395,-0.012296021388357567,107,1558,2,20,0.9869590989922941
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.13,0.12069937958262832,0.25476190476190474,0.981651376146789,0.06430288461538461,0.07587433313574392,0.49747968046883173,0.5821007895257032,0.1021883969697395,-0.010685916347695648,107,1557,2,21,0.9863663307646711
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.14,0.12104072398190045,0.2553699284009546,0.981651376146789,0.0644966847498493,0.07883817427385892,0.4990639643725073,0.5821007895257032,0.1021883969697395,-0.0036023583655782985,107,1552,2,26,0.983402489626556
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.15,0.12131519274376418,0.25585844093735055,0.981651376146789,0.06465256797583081,0.08120924718435092,0.5003313914954477,0.5821007895257032,0.1021883969697395,0.0011944393836134685,107,1548,2,30,0.981031416716064
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.16,0.1215909090909091,0.25634882606612364,0.981651376146789,0.06480920654149,0.08358032009484291,0.5015988186183882,0.5821007895257032,0.1021883969697395,0.005439652467644957,107,1544,2,34,0.978660343805572
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.17,0.1207977207977208,0.25456292026897215,0.9724770642201835,0.06439854191980558,0.08535862477771192,0.4982790897780259,0.5821007895257032,0.1021883969697395,-0.005494752237257996,106,1540,3,38,0.975696502667457
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.18,0.12093553907586994,0.2548076923076923,0.9724770642201835,0.06447688564476886,0.08654416123295791,0.49891280333949606,0.5821007895257032,0.1021883969697395,-0.0033917178685478476,106,1538,3,40,0.974510966212211
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.19,0.12114285714285715,0.25517573423206547,0.9724770642201835,0.06459475929311395,0.08832246591582692,0.4998633736817014,0.5821007895257032,0.1021883969697395,-0.000412475258287698,106,1535,3,43,0.972732661529342
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.2,0.12169919632606199,0.2561623972933784,0.9724770642201835,0.06491120636864667,0.09306461173681091,0.5023982279275823,0.5821007895257032,0.1021883969697395,0.006698803335023736,106,1527,3,51,0.967990515708358
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.21,0.12190914318573894,0.25653436592449175,0.9724770642201835,0.06503067484662577,0.0948429164196799,0.5033487982697876,0.5821007895257032,0.1021883969697395,0.009112855852515504,106,1524,3,54,0.966212211025489
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.22,0.12247255921432698,0.2575315840621963,0.9724770642201835,0.06535141800246609,0.0995850622406639,0.5058836525156685,0.5821007895257032,0.1021883969697395,0.015030092607955414,106,1516,3,62,0.9614700652045051
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.23,0.12138728323699421,0.2552260573650948,0.963302752293578,0.0647748303516348,0.0989922940130409,0.5012964965523656,0.5821007895257032,0.1021883969697395,0.0032877942766369205,105,1516,4,62,0.9608772969768821
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.24,0.12159814707585408,0.2555988315481986,0.963302752293578,0.06489493201483312,0.1007705986959099,0.502247066894571,0.5821007895257032,0.1021883969697395,0.005578262425631279,105,1513,4,65,0.9590989922940131
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.25,0.12188044109112015,0.25609756097560976,0.963302752293578,0.06505576208178439,0.10314167160640189,0.5035144940175115,0.5821007895257032,0.1021883969697395,0.008492711225859213,105,1509,4,69,0.9567279193835211
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.26,0.12230634828188701,0.2568493150684932,0.963302752293578,0.06529850746268656,0.10669828097213989,0.5054156347019221,0.5821007895257032,0.1021883969697395,0.012603452781090464,105,1503,4,75,0.9531713100177831
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.27,0.1216374269005848,0.2552773686794305,0.9541284403669725,0.06495940037476577,0.10966212211025489,0.50272961942303,0.5821007895257032,0.1021883969697395,0.006101743571604396,104,1497,5,81,0.949021932424422
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.28,0.12103407755581669,0.2538196155741745,0.944954128440367,0.06465787821720025,0.11321873147599289,0.500360460924873,0.5821007895257032,0.1021883969697395,0.0007726505570670197,103,1490,6,88,0.944279786603438
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.29,0.12131919905771496,0.254320987654321,0.944954128440367,0.06482064191315293,0.11558980438648489,0.5016278880478134,0.5821007895257032,0.1021883969697395,0.0034217343701009235,103,1486,6,92,0.941908713692946
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.3,0.12196566015393724,0.2554563492063492,0.944954128440367,0.06518987341772152,0.12092471843509188,0.5044795990744294,0.5821007895257032,0.1021883969697395,0.009036816381985852,103,1477,6,101,0.9365737996443391
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.31,0.12261904761904761,0.25660189337319383,0.944954128440367,0.06556333545512412,0.12625963248369887,0.5073313101010454,0.5821007895257032,0.1021883969697395,0.014244960414035555,103,1468,6,110,0.9312388855957321
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.32,0.12350119904076738,0.2581453634085213,0.944954128440367,0.06606799230275817,0.13337285121517486,0.5111335914698666,0.5821007895257032,0.1021883969697395,0.02067302277767837,103,1456,6,122,0.9241256668642561
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.33,0.12447129909365559,0.2598385469223007,0.944954128440367,0.0666235446313066,0.14107883817427386,0.515252729619423,0.5821007895257032,0.1021883969697395,0.027097549273619383,103,1443,6,135,0.916419679905157
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.34,0.12545676004872108,0.2615540883697308,0.944954128440367,0.06718851924331376,0.14878482513337285,0.5193718677689795,0.5821007895257032,0.1021883969697395,0.033070198532204234,103,1430,6,148,0.9087136929460581
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.35,0.12669126691266913,0.2636968766001024,0.944954128440367,0.06789716545814106,0.15826911677534083,0.5244415762607412,0.5821007895257032,0.1021883969697395,0.0399216702908873,103,1414,6,164,0.8992294013040901
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.36,0.1269446172993155,0.26370217166494314,0.9357798165137615,0.06809078771695594,0.16834617664493184,0.5255578423506704,0.5821007895257032,0.1021883969697395,0.03984135701188877,102,1396,7,182,0.8879668049792531
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.37,0.12706480304955528,0.2630194634402946,0.9174311926605505,0.06825938566552901,0.18553645524599882,0.5262060906268532,0.5821007895257032,0.1021883969697395,0.03811568095724265,100,1365,9,213,0.8684054534676942
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.38,0.125810635538262,0.2594970572498662,0.8899082568807339,0.06769016050244243,0.2009484291641968,0.521633469378263,0.5821007895257032,0.1021883969697395,0.029742876223569796,97,1336,12,242,0.8494368701837581
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.39,0.1246684350132626,0.2561307901907357,0.8623853211009175,0.06719085060757685,0.2175459395376408,0.5176945616911431,0.5821007895257032,0.1021883969697395,0.023122322392403066,94,1305,15,273,0.8292827504445762
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.4,0.125,0.2556976097832129,0.8440366972477065,0.06749816581071166,0.23651452282157676,0.5192933803095313,0.5821007895257032,0.1021883969697395,0.02408156106370105,92,1271,17,307,0.8079430942501482
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.41,0.12596221133659902,0.25626423690205014,0.8256880733944955,0.06818181818181818,0.25963248369887376,0.5231101963930652,0.5821007895257032,0.1021883969697395,0.027541042951149147,90,1230,19,348,0.7824540604623592
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.42,0.12772133526850507,0.25806451612903225,0.8073394495412844,0.06934594168636722,0.2874925903971547,0.52946186672248,0.5821007895257032,0.1021883969697395,0.03355351731518896,88,1181,21,397,0.7522228808535862
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.43,0.13053263315828958,0.2620481927710843,0.7981651376146789,0.07107843137254902,0.3129816241849437,0.538816409111522,0.5821007895257032,0.1021883969697395,0.04276917728549948,87,1137,22,441,0.7255483106105513
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.44,0.13302034428794993,0.26479750778816197,0.7798165137614679,0.07271171941830624,0.34321280379371666,0.5464355065638772,0.5821007895257032,0.1021883969697395,0.04949653488376648,85,1084,24,494,0.6929460580912863
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.45,0.13628899835796388,0.2686084142394822,0.7614678899082569,0.07484220018034266,0.3764078245406046,0.5556388879199079,0.5821007895257032,0.1021883969697395,0.05764285630735496,83,1026,26,552,0.6573799644339063
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.46,0.1342512908777969,0.2619207521826729,0.7155963302752294,0.07407407407407407,0.4036751630112626,0.5488628039208847,0.5821007895257032,0.1021883969697395,0.049603956074284715,78,975,31,603,0.6241849436870184
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.47,0.13627992633517497,0.2618542108987969,0.6788990825688074,0.07574206755373593,0.44398340248962653,0.5533278682806014,0.5821007895257032,0.1021883969697395,0.05310978110655884,74,903,35,675,0.5791345583876705
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.48,0.13738959764474976,0.2600297176820208,0.6422018348623854,0.07692307692307693,0.47895672791938354,0.5549412216137022,0.5821007895257032,0.1021883969697395,0.05419557772207215,70,840,39,738,0.5394190871369294
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.49,0.14316239316239315,0.26524148851939827,0.6146788990825688,0.08101571946795647,0.5245998814463545,0.5665282961826026,0.5821007895257032,0.1021883969697395,0.06543365273334475,67,760,42,818,0.4902193242442205
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.5,0.15011547344110854,0.27242246437552387,0.5963302752293578,0.08586525759577279,0.5637225844694724,0.5789002453459844,0.5821007895257032,0.1021883969697395,0.07799839815572068,65,692,44,886,0.44872554831061057
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.51,0.14427860696517414,0.2564102564102564,0.5321100917431193,0.08345323741007195,0.5921754593953764,0.564217276543296,0.5821007895257032,0.1021883969697395,0.06415055069292994,58,637,51,941,0.41197391819798457
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.52,0.13630041724617525,0.23422562141491396,0.44954128440366975,0.08032786885245902,0.6318909306461173,0.5470139882094395,0.5821007895257032,0.1021883969697395,0.048111740574848204,49,561,60,1017,0.36158861885002963
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.53,0.13580246913580246,0.22564102564102564,0.4036697247706422,0.08163265306122448,0.6680497925311203,0.5449907559214429,0.5821007895257032,0.1021883969697395,0.0474410953307854,44,495,65,1083,0.31950207468879666
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.54,0.13005272407732865,0.20647321428571427,0.3394495412844037,0.08043478260869565,0.7065797273266153,0.5356943523912513,0.5821007895257032,0.1021883969697395,0.03940896723590902,37,423,72,1155,0.2726733847065797
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.55,0.13438735177865613,0.20408163265306123,0.3119266055045872,0.08564231738035265,0.7403675163011263,0.5409442913454494,0.5821007895257032,0.1021883969697395,0.04745696870539915,34,363,75,1215,0.23532898636633076
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.56,0.12831858407079647,0.18613607188703465,0.26605504587155965,0.08454810495626822,0.7664493183165383,0.533534493784956,0.5821007895257032,0.1021883969697395,0.040967720943510845,29,314,80,1264,0.2033195020746888
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.57,0.1330049261083744,0.18417462482946795,0.24770642201834864,0.09090909090909091,0.7913455838767042,0.5383018802106952,0.5821007895257032,0.1021883969697395,0.049446005515657684,27,270,82,1308,0.17605216360403084
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.58,0.14207650273224043,0.18759018759018758,0.23853211009174313,0.10116731517509728,0.8138707765263782,0.5460721386960616,0.5821007895257032,0.1021883969697395,0.06303772577044929,26,231,83,1347,0.15234143449911083
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.59,0.14814814814814814,0.18433179723502305,0.22018348623853212,0.11162790697674418,0.8363959691760522,0.5495720979988605,0.5821007895257032,0.1021883969697395,0.07309049593758045,24,191,85,1387,0.12744516893894486
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.6,0.15593220338983052,0.18488745980707397,0.21100917431192662,0.12365591397849462,0.8524007113218731,0.5538569318961407,0.5821007895257032,0.1021883969697395,0.08454570206890206,23,163,86,1415,0.11025489033787789
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.61,0.15384615384615385,0.175,0.1926605504587156,0.12804878048780488,0.8630705394190872,0.5510197555842374,0.5821007895257032,0.1021883969697395,0.0846765669616848,21,143,88,1435,0.0972139893301719
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.62,0.14814814814814814,0.15789473684210525,0.1651376146788991,0.13432835820895522,0.8772969768820391,0.545813420774177,0.5821007895257032,0.1021883969697395,0.08330121534369814,18,116,91,1462,0.07943094250148192
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.63,0.13793103448275862,0.14311270125223613,0.14678899082568808,0.13008130081300814,0.8814463544754001,0.5394908198741875,0.5821007895257032,0.1021883969697395,0.07468303596148848,16,107,93,1471,0.07291049199762893
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.64,0.14705882352941177,0.14124293785310735,0.13761467889908258,0.15789473684210525,0.8968583283935981,0.5434587969907326,0.5821007895257032,0.1021883969697395,0.09269175603733318,15,80,94,1498,0.056312981624184945
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.65,0.15300546448087432,0.13725490196078433,0.12844036697247707,0.1891891891891892,0.9081209247184351,0.5452087766421321,0.5821007895257032,0.1021883969697395,0.10853915985642879,14,60,95,1518,0.04386484884410195
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.66,0.16470588235294117,0.14084507042253522,0.12844036697247707,0.22950819672131148,0.915826911677534,0.5493279147916885,0.5821007895257032,0.1021883969697395,0.12991650033799487,14,47,95,1531,0.03615886188500297
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.67,0.16666666666666666,0.13457556935817805,0.11926605504587157,0.2765957446808511,0.9229401304090101,0.5488598969779421,0.5821007895257032,0.1021883969697395,0.14597498456398234,13,34,96,1544,0.027860106698280974
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.68,0.12,0.09433962264150944,0.08256880733944955,0.21951219512195122,0.921754593953764,0.5311449866862014,0.5821007895257032,0.1021883969697395,0.099443877483078,9,32,100,1546,0.024303497332542976
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.69,0.11188811188811189,0.0851063829787234,0.07339449541284404,0.23529411764705882,0.9247184350918791,0.5284589714073092,0.5821007895257032,0.1021883969697395,0.09957264830554063,8,26,101,1552,0.02015411973918198
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.7,0.08823529411764706,0.06479481641468683,0.05504587155963303,0.2222222222222222,0.9264967397747481,0.5208689433843793,0.5821007895257032,0.1021883969697395,0.08176383983477893,6,21,103,1557,0.016004742145820983
with_billing_zip,LogisticRegression,LogisticRegression_original_balanced_C0.1,original,0.71,0.061068702290076333,0.043668122270742356,0.03669724770642202,0.18181818181818182,0.9270895080023711,0.5126452017999791,0.5821007895257032,0.1021883969697395,0.054802964179667436,4,18,105,1560,0.013040901007705987
